sub_id	list	species_code	Anthropogenic materials present? u=unsure (bad picture)   n=No  y=Yes	Picture orientation: t=top  b=bottom  s=side  t/s=top/side  b/s=bottom/side	Where are the AMs located? o=outer part of nest  l=lining  o/l=Both	attempt_id	sumphotos	user_id	loc_id	latitude	longitude	subnational1_code	height_m	substrate_code	habitat_code_1	habitat_code_2	proj_period_id	outcome_code_list	first_lay_dt	hatch_dt	fledge_dt	clutch_size_host_atleast	young_host_total_atleast	young_host_fledged_atleast	eggs_host_unh_atleast	obs_dt	eggs_host_atleast	eggs_host_atmost	young_host_live_atleast	young_host_live_atmost	young_host_dead_atleast	young_host_dead_atmost	nest_status_code	mgmt_activity_code_list	adult_activity_code_list	young_host_max_devel	eggs_parasite_atleast	eggs_parasite_atmost	young_parasite_live_atleast	young_parasite_live_atmost	young_parasite_dead_atleast	young_parasite_dead_atmost
S139120966		grycat				A1650762	4	USER3731749	L24424553	41.594822	-70.60264	US-MA	1.83	busshr			NW_2023	f3		28MAY2023:00:00:00.000000		5	5	0	0	24MAY2023:15:43:09.000000	1	999999999	0		0			no	ra	no						
S139689876	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/05/28/_4qcbjs.jpeg	grycat				A1650762	4	USER3731749	L24424553	41.594822	-70.60264	US-MA	1.83	busshr			NW_2023	f3		28MAY2023:00:00:00.000000		5	5	0	0	28MAY2023:21:29:35.000000	1	999999999	1	999999999	0				fa	ny						
S139955030		grycat				A1650762	4	USER3731749	L24424553	41.594822	-70.60264	US-MA	1.83	busshr			NW_2023	f3		28MAY2023:00:00:00.000000		5	5	0	0	30MAY2023:21:20:33.000000	0		5		0				fa	ny						
S140019452	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/05/31/_28517g.jpeg	grycat				A1650762	4	USER3731749	L24424553	41.594822	-70.60264	US-MA	1.83	busshr			NW_2023	f3		28MAY2023:00:00:00.000000		5	5	0	0	31MAY2023:13:47:10.000000	0		5		0				va	ny						
S140511522		grycat				A1650762	4	USER3731749	L24424553	41.594822	-70.60264	US-MA	1.83	busshr			NW_2023	f3		28MAY2023:00:00:00.000000		5	5	0	0	04JUN2023:17:09:53.000000	0		2		1	999999999			va	py						
S140670330		grycat				A1650762	4	USER3731749	L24424553	41.594822	-70.60264	US-MA	1.83	busshr			NW_2023	f3		28MAY2023:00:00:00.000000		5	5	0	0	06JUN2023:07:31:59.000000	0		2		3				fa	py						
S140843175		grycat				A1650762	4	USER3731749	L24424553	41.594822	-70.60264	US-MA	1.83	busshr			NW_2023	f3		28MAY2023:00:00:00.000000		5	5	0	0	07JUN2023:20:54:30.000000	0		0		0		dn		no	no	0		0		0	
S139598520	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/05/28/IMG8070.JPG	grycat				A1655949	3	USER1732871	L24736644	39.812642	-75.725996	US-PA	1.524	busshr	NW-ry	NW-ry	NW_2023	s1	26MAY2023:00:00:00.000000	08JUN2023:00:00:00.000000	19JUN2023:00:00:00.000000	3	3	3	0	28MAY2023:00:00:00.000000	3		0		0		cn	no	aa	no						
S140448624		grycat				A1655949	3	USER1732871	L24736644	39.812642	-75.725996	US-PA	1.524	busshr	NW-ry	NW-ry	NW_2023	s1	26MAY2023:00:00:00.000000	08JUN2023:00:00:00.000000	19JUN2023:00:00:00.000000	3	3	3	0	04JUN2023:00:00:00.000000	1	999999999	1	999999999	1	999999999	cn		ra							
S140820446		grycat				A1655949	3	USER1732871	L24736644	39.812642	-75.725996	US-PA	1.524	busshr	NW-ry	NW-ry	NW_2023	s1	26MAY2023:00:00:00.000000	08JUN2023:00:00:00.000000	19JUN2023:00:00:00.000000	3	3	3	0	05JUN2023:00:00:00.000000	3		0		0		cn	no	no	no						
S141335168	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/11/IMG8428.JPG	grycat				A1655949	3	USER1732871	L24736644	39.812642	-75.725996	US-PA	1.524	busshr	NW-ry	NW-ry	NW_2023	s1	26MAY2023:00:00:00.000000	08JUN2023:00:00:00.000000	19JUN2023:00:00:00.000000	3	3	3	0	11JUN2023:00:00:00.000000	0		3		0		cn	no	no	ny						
S141950100	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/18/IMG8477.JPG	grycat				A1655949	3	USER1732871	L24736644	39.812642	-75.725996	US-PA	1.524	busshr	NW-ry	NW-ry	NW_2023	s1	26MAY2023:00:00:00.000000	08JUN2023:00:00:00.000000	19JUN2023:00:00:00.000000	3	3	3	0	18JUN2023:00:00:00.000000	0		3		0		cn	no	va	fy						
S142250836		grycat				A1655949	3	USER1732871	L24736644	39.812642	-75.725996	US-PA	1.524	busshr	NW-ry	NW-ry	NW_2023	s1	26MAY2023:00:00:00.000000	08JUN2023:00:00:00.000000	19JUN2023:00:00:00.000000	3	3	3	0	20JUN2023:00:00:00.000000	0		0		0		cn	no	no	no						
S140808647	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/07/DSC06718.JPG, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/07/DSC06717.JPG	grycat				A1659021	4	USER571333	L4722699	41.1814711	-77.3661357	US-PA	1.8288	busshr	NW-ry	NW-for	NW_2023	s1	06JUN2023:00:00:00.000000	21JUN2023:00:00:00.000000	02JUL2023:00:00:00.000000	2	2	2	0	07JUN2023:00:00:00.000000	2		0		0		cn		aa							
S141150006		grycat				A1659021	4	USER571333	L4722699	41.1814711	-77.3661357	US-PA	1.8288	busshr	NW-ry	NW-for	NW_2023	s1	06JUN2023:00:00:00.000000	21JUN2023:00:00:00.000000	02JUL2023:00:00:00.000000	2	2	2	0	10JUN2023:00:00:00.000000	2		0		0		cn		va							
S141704953		grycat				A1659021	4	USER571333	L4722699	41.1814711	-77.3661357	US-PA	1.8288	busshr	NW-ry	NW-for	NW_2023	s1	06JUN2023:00:00:00.000000	21JUN2023:00:00:00.000000	02JUL2023:00:00:00.000000	2	2	2	0	15JUN2023:00:00:00.000000	2		0		0		cn		aa							
S142222560		grycat				A1659021	4	USER571333	L4722699	41.1814711	-77.3661357	US-PA	1.8288	busshr	NW-ry	NW-for	NW_2023	s1	06JUN2023:00:00:00.000000	21JUN2023:00:00:00.000000	02JUL2023:00:00:00.000000	2	2	2	0	19JUN2023:00:00:00.000000	2		0		0		cn		va							
S142477829	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/23/DSC06727.JPG	grycat				A1659021	4	USER571333	L4722699	41.1814711	-77.3661357	US-PA	1.8288	busshr	NW-ry	NW-for	NW_2023	s1	06JUN2023:00:00:00.000000	21JUN2023:00:00:00.000000	02JUL2023:00:00:00.000000	2	2	2	0	23JUN2023:00:00:00.000000	0		2		0		cn		aa	ny						
S142895810		grycat				A1659021	4	USER571333	L4722699	41.1814711	-77.3661357	US-PA	1.8288	busshr	NW-ry	NW-for	NW_2023	s1	06JUN2023:00:00:00.000000	21JUN2023:00:00:00.000000	02JUL2023:00:00:00.000000	2	2	2	0	27JUN2023:00:00:00.000000	0		2		0		cn		va	py						
S143264149	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/07/01/DSC06741.JPG	grycat				A1659021	4	USER571333	L4722699	41.1814711	-77.3661357	US-PA	1.8288	busshr	NW-ry	NW-for	NW_2023	s1	06JUN2023:00:00:00.000000	21JUN2023:00:00:00.000000	02JUL2023:00:00:00.000000	2	2	2	0	01JUL2023:00:00:00.000000	0		2		0		cn		va	fy						
S143378171		grycat				A1659021	4	USER571333	L4722699	41.1814711	-77.3661357	US-PA	1.8288	busshr	NW-ry	NW-for	NW_2023	s1	06JUN2023:00:00:00.000000	21JUN2023:00:00:00.000000	02JUL2023:00:00:00.000000	2	2	2	0	02JUL2023:00:00:00.000000	0		0		0		cn		no							
S140904970	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/08/_c9c96r.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/08/_ipi3dq.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/08/_kjtfkg.jpeg	grycat				A1659312	4	USER4108	L25036284	41.821933	-72.373585	US-CT	1.22	busshr			NW_2023	f2	24MAY2023:00:00:00.000000	08JUN2023:00:00:00.000000		4	1	0		08JUN2023:14:20:36.000000	3		1		0		cn	no	aa	hy						
S142072208	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/18/_o46l2.jpeg	grycat				A1659312	4	USER4108	L25036284	41.821933	-72.373585	US-CT	1.22	busshr			NW_2023	f2	24MAY2023:00:00:00.000000	08JUN2023:00:00:00.000000		4	1	0		18JUN2023:09:17:19.000000	0		0		0		dn	no	no	no	0		0		0	
S141063484		grycat				A1659696	4	USER412120	L25074098	42.031552	-71.690138	US-MA	1.2192	busshr	NW-ry	NW-for	NW_2023	f2				4	3	0	1	08JUN2023:00:00:00.000000	4		0		0		cn	no	aa	no						
S141363500	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/12/IMG4724.jpeg	grycat				A1659696	4	USER412120	L25074098	42.031552	-71.690138	US-MA	1.2192	busshr	NW-ry	NW-for	NW_2023	f2				4	3	0	1	12JUN2023:00:00:00.000000	4		0		0		cn		aa							
S142170681	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/20/IMG4749.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/20/IMG4750.jpeg	grycat				A1659696	4	USER412120	L25074098	42.031552	-71.690138	US-MA	1.2192	busshr	NW-ry	NW-for	NW_2023	f2				4	3	0	1	20JUN2023:00:00:00.000000	1		3		0		cn	no	aa	ny						
S142472461	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/23/IMG4764.jpeg	grycat				A1659696	4	USER412120	L25074098	42.031552	-71.690138	US-MA	1.2192	busshr	NW-ry	NW-for	NW_2023	f2				4	3	0	1	23JUN2023:00:00:00.000000	1		1		1	999999999	cn	no	no	py						
S142777338		grycat				A1659696	4	USER412120	L25074098	42.031552	-71.690138	US-MA	1.2192	busshr	NW-ry	NW-for	NW_2023	f2				4	3	0	1	26JUN2023:00:00:00.000000	1		0		0		cn		no	no						
S142456430	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/06/23/_oigj29.jpeg	grycat				A1664995	3	USER373453	L25415162	40.831433	-80.44319	US-PA	1.83	busshr			NW_2023	s1	21JUN2023:00:00:00.000000			2	1	1	1	23JUN2023:12:46:28.000000	2		0		0		cn	no	aa	no						
S143941521	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/07/08/_gl5gvk.jpeg	grycat				A1664995	3	USER373453	L25415162	40.831433	-80.44319	US-PA	1.83	busshr			NW_2023	s1	21JUN2023:00:00:00.000000			2	1	1	1	08JUL2023:16:38:53.000000	1		1		0		cn	no	va	ny						
S144537680	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/07/14/_lircv6.jpeg	grycat				A1664995	3	USER373453	L25415162	40.831433	-80.44319	US-PA	1.83	busshr			NW_2023	s1	21JUN2023:00:00:00.000000			2	1	1	1	14JUL2023:15:51:38.000000	1		0		0		cn	no	no	no						
S143443383	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/07/03/_6poufb.jpeg	grycat				A1667204	2	USER3717828	L25659579	41.648404	-85.986651	US-IN	0.91	busshr			NW_2023	f3		05JUL2023:00:00:00.000000		3	3	0	0	03JUL2023:10:55:23.000000	3						cn		va							
S143760200		grycat				A1667204	2	USER3717828	L25659579	41.648404	-85.986651	US-IN	0.91	busshr			NW_2023	f3		05JUL2023:00:00:00.000000		3	3	0	0	06JUL2023:18:26:43.000000	0		3													
S144270052		grycat				A1667204	2	USER3717828	L25659579	41.648404	-85.986651	US-IN	0.91	busshr			NW_2023	f3		05JUL2023:00:00:00.000000		3	3	0	0	11JUL2023:17:53:23.000000			3													
S144464598	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/07/13/_1sogg0.jpeg	grycat				A1667204	2	USER3717828	L25659579	41.648404	-85.986651	US-IN	0.91	busshr			NW_2023	f3		05JUL2023:00:00:00.000000		3	3	0	0	13JUL2023:20:00:38.000000	0		0		0		dn		no	no	0		0		0	
S144458269	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/07/13/20230713204200.jpg	grycat				A1669116	4	USER416128	L25911732	43.039783	-76.102284	US-NY	1.83	busshr			NW_2023	f1	04JUL2023:00:00:00.000000	17JUL2023:00:00:00.000000		3	2	0	1	13JUL2023:18:40:40.000000	3		0		0		cn	no	va		0		0		0	
S145028584	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/07/18/69ADE6D6-5F10-4528.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/07/18/35CD6BB9-1CC6-4802.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2023/07/18/C086A153-52A6-47B1.jpeg	grycat				A1669116	4	USER416128	L25911732	43.039783	-76.102284	US-NY	1.83	busshr			NW_2023	f1	04JUL2023:00:00:00.000000	17JUL2023:00:00:00.000000		3	2	0	1	18JUL2023:00:00:00.000000	0		3		0		cn	no	va	ny	0		0		0	
S146014083		grycat				A1669116	4	USER416128	L25911732	43.039783	-76.102284	US-NY	1.83	busshr			NW_2023	f1	04JUL2023:00:00:00.000000	17JUL2023:00:00:00.000000		3	2	0	1	27JUL2023:00:00:00.000000	0		0		2		dn	no	no	py	0		0		0	
S173590518	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/11/_1mrf2q.jpeg	grycat				A1769356	8	USER467984	L15504714	39.760016	-75.691629	US-DE	0.91	busshr			NW_2024	f2	10MAY2024:00:00:00.000000	27MAY2024:00:00:00.000000		4	2	0		11MAY2024:13:33:26.000000	2		0		0		cn	no	va	no						
S174338350	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/13/_erhoeo.jpeg	grycat				A1769356	8	USER467984	L15504714	39.760016	-75.691629	US-DE	0.91	busshr			NW_2024	f2	10MAY2024:00:00:00.000000	27MAY2024:00:00:00.000000		4	2	0		13MAY2024:17:49:02.000000	4		0		0		cn	no	no	no						
S174950416	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/16/_v9q8i7.jpeg	grycat				A1769356	8	USER467984	L15504714	39.760016	-75.691629	US-DE	0.91	busshr			NW_2024	f2	10MAY2024:00:00:00.000000	27MAY2024:00:00:00.000000		4	2	0		16MAY2024:17:42:31.000000	4		0		0		cn	no		no						
S176229013	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/21/_un9dqh.jpeg	grycat				A1769356	8	USER467984	L15504714	39.760016	-75.691629	US-DE	0.91	busshr			NW_2024	f2	10MAY2024:00:00:00.000000	27MAY2024:00:00:00.000000		4	2	0		21MAY2024:16:46:53.000000	2				0		cn	no		no						
S176836298	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/24/_d9erlk.jpeg	grycat				A1769356	8	USER467984	L15504714	39.760016	-75.691629	US-DE	0.91	busshr			NW_2024	f2	10MAY2024:00:00:00.000000	27MAY2024:00:00:00.000000		4	2	0		24MAY2024:18:34:33.000000	2		0		0		cn		va							
S177952431	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/28/_76ie82.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/28/_npeg3p.jpeg	grycat				A1769356	8	USER467984	L15504714	39.760016	-75.691629	US-DE	0.91	busshr			NW_2024	f2	10MAY2024:00:00:00.000000	27MAY2024:00:00:00.000000		4	2	0		28MAY2024:00:00:00.000000	0		2		0		cn	no	aa	ny						
S178453492	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/31/_l26ouq.jpeg	grycat				A1769356	8	USER467984	L15504714	39.760016	-75.691629	US-DE	0.91	busshr			NW_2024	f2	10MAY2024:00:00:00.000000	27MAY2024:00:00:00.000000		4	2	0		31MAY2024:16:55:55.000000	0		0		0		cn	no		no	0		0		0	
S174891185	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/16/_60d58i.jpeg	grycat				A1771508	5	USER467984	L31846667	39.736878	-75.656981	US-DE	1.52	busshr			NW_2024	f6	16MAY2024:00:00:00.000000			3	0	0	3	16MAY2024:12:22:11.000000	1		0		0		cn	no	va	no						
S175268054	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/18/_it9ohb.jpeg	grycat				A1771508	5	USER467984	L31846667	39.736878	-75.656981	US-DE	1.52	busshr			NW_2024	f6	16MAY2024:00:00:00.000000			3	0	0	3	18MAY2024:07:55:12.000000	2		0		0		cn	no	no	no						
S176231668	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/21/_j5tgkk.jpeg	grycat				A1771508	5	USER467984	L31846667	39.736878	-75.656981	US-DE	1.52	busshr			NW_2024	f6	16MAY2024:00:00:00.000000			3	0	0	3	21MAY2024:17:03:40.000000	3		0		0		cn	no	no	no						
S176607145	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/23/_h1svu8.jpeg	grycat				A1771508	5	USER467984	L31846667	39.736878	-75.656981	US-DE	1.52	busshr			NW_2024	f6	16MAY2024:00:00:00.000000			3	0	0	3	23MAY2024:16:32:49.000000	3		0		0		cn	no	aa	no						
S177583307		grycat				A1771508	5	USER467984	L31846667	39.736878	-75.656981	US-DE	1.52	busshr			NW_2024	f6	16MAY2024:00:00:00.000000			3	0	0	3	27MAY2024:11:48:14.000000	1		0		0		cn	no	no	no						
S178454291	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/31/_k8j8j4.jpeg	grycat				A1771508	5	USER467984	L31846667	39.736878	-75.656981	US-DE	1.52	busshr			NW_2024	f6	16MAY2024:00:00:00.000000			3	0	0	3	31MAY2024:17:00:02.000000	0		0		0		cn	no	no	no	0		0		0	
S177379097	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/26/_g7ants.jpeg	grycat				A1775453	2	USER263845	L32391711	39.084617	-77.13241	US-MD	1.22	busshr			NW_2024	f3								26MAY2024:15:27:21.000000	3		0		0		cn		va	no						
S177636775	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/27/_n6vuhg.jpeg	grycat				A1775453	2	USER263845	L32391711	39.084617	-77.13241	US-MD	1.22	busshr			NW_2024	f3								27MAY2024:14:55:43.000000	3						cn	no	ra	no						
S178427017	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/31/_hs658.jpeg	grycat				A1779218	2	USER662057	L32632191	42.296054	-73.833475	US-NY	1.22	busshr			NW_2024	s1		02JUN2024:00:00:00.000000	13JUN2024:00:00:00.000000	5	5	5	0	31MAY2024:14:32:29.000000	5						cn	no	no	no						
S178819729		grycat				A1779218	2	USER662057	L32632191	42.296054	-73.833475	US-NY	1.22	busshr			NW_2024	s1		02JUN2024:00:00:00.000000	13JUN2024:00:00:00.000000	5	5	5	0	02JUN2024:06:17:55.000000	1		4		0		cn		aa							
S179512030	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/06/05/.jpeg	grycat				A1779218	2	USER662057	L32632191	42.296054	-73.833475	US-NY	1.22	busshr			NW_2024	s1		02JUN2024:00:00:00.000000	13JUN2024:00:00:00.000000	5	5	5	0	05JUN2024:07:08:34.000000	0		5		0		cn	no	no	ny						
S180558865		grycat				A1779218	2	USER662057	L32632191	42.296054	-73.833475	US-NY	1.22	busshr			NW_2024	s1		02JUN2024:00:00:00.000000	13JUN2024:00:00:00.000000	5	5	5	0	10JUN2024:08:19:05.000000	0		1	999999999	0		cn		va	py						
S181102548		grycat				A1779218	2	USER662057	L32632191	42.296054	-73.833475	US-NY	1.22	busshr			NW_2024	s1		02JUN2024:00:00:00.000000	13JUN2024:00:00:00.000000	5	5	5	0	12JUN2024:17:57:40.000000	0		1	999999999			cn		fa	fy						
S181273184		grycat				A1779218	2	USER662057	L32632191	42.296054	-73.833475	US-NY	1.22	busshr			NW_2024	s1		02JUN2024:00:00:00.000000	13JUN2024:00:00:00.000000	5	5	5	0	13JUN2024:16:42:05.000000	0		1		0		cn		va	fy						
S181456980		grycat				A1779218	2	USER662057	L32632191	42.296054	-73.833475	US-NY	1.22	busshr			NW_2024	s1		02JUN2024:00:00:00.000000	13JUN2024:00:00:00.000000	5	5	5	0	14JUN2024:14:46:38.000000	0		0		0		cn	no	va	no	0		0		0	
S180646436	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/28/_sjv54r.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2024/05/28/_jb853a.jpeg	grycat				A1782565	2	USER4836289	L33145603	37.604129	-77.484744	US-VA	1.22	busshr			NW_2024	f3	28MAY2024:00:00:00.000000	10JUN2024:00:00:00.000000						28MAY2024:00:00:00.000000	3						cn		va	hy						
S180646437		grycat				A1782565	2	USER4836289	L33145603	37.604129	-77.484744	US-VA	1.22	busshr			NW_2024	f3	28MAY2024:00:00:00.000000	10JUN2024:00:00:00.000000						28MAY2024:00:00:00.000000	3						cn		va	hy						
S181243422		grycat				A1782565	2	USER4836289	L33145603	37.604129	-77.484744	US-VA	1.22	busshr			NW_2024	f3	28MAY2024:00:00:00.000000	10JUN2024:00:00:00.000000						10JUN2024:00:00:00.000000	1		2				cn		fa	hy						
S181244037		grycat				A1782565	2	USER4836289	L33145603	37.604129	-77.484744	US-VA	1.22	busshr			NW_2024	f3	28MAY2024:00:00:00.000000	10JUN2024:00:00:00.000000						12JUN2024:00:00:00.000000	1		1		0		cn	pm	va	ny						
S181244380		grycat				A1782565	2	USER4836289	L33145603	37.604129	-77.484744	US-VA	1.22	busshr			NW_2024	f3	28MAY2024:00:00:00.000000	10JUN2024:00:00:00.000000						13JUN2024:13:16:55.000000	0		0		0		dn		no	no	0		0		0	
S239369201	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/17/_4j3qms.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/17/_ur9g2c.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/17/_p9d07e.jpeg	grycat				A1937594	4	USER3190726	L45286796	40.839446	-76.909001	US-PA	1.98	busshr			NW_2025	f6				4	0	0	4	17MAY2025:15:57:22.000000	4		0		0		cn	no	va	no						
S240631781	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/20/_abhpi9.jpeg	grycat				A1937594	4	USER3190726	L45286796	40.839446	-76.909001	US-PA	1.98	busshr			NW_2025	f6				4	0	0	4	20MAY2025:12:58:27.000000	4		0		0		cn	no	no	no						
S241643435		grycat				A1937594	4	USER3190726	L45286796	40.839446	-76.909001	US-PA	1.98	busshr			NW_2025	f6				4	0	0	4	23MAY2025:15:19:44.000000	4		0		0		cn	no	va	no						
S244362064		grycat				A1937594	4	USER3190726	L45286796	40.839446	-76.909001	US-PA	1.98	busshr			NW_2025	f6				4	0	0	4	26MAY2025:00:00:00.000000	1	999999999	0		0		cn	no	no	no						
S245535021		grycat				A1937594	4	USER3190726	L45286796	40.839446	-76.909001	US-PA	1.98	busshr			NW_2025	f6				4	0	0	4	31MAY2025:00:00:00.000000	4		0		0		cn	no	no	no						
S241008723	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/21/90970cfc-d81c-4b09.jpeg	grycat				A1944524	8	USER5542293	L45618885	44.365027	-69.747747	US-ME	0.91	busshr			NW_2025	f3								21MAY2025:12:00:00.000000	2						cn	no	va							
S241703484	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/23/5bbb5be3-e89c-4995.jpeg	grycat				A1944524	8	USER5542293	L45618885	44.365027	-69.747747	US-ME	0.91	busshr			NW_2025	f3								23MAY2025:12:00:00.000000	4						cn	no	va							
S243242218	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/26/594c2d83-0510-483b.jpeg	grycat				A1944524	8	USER5542293	L45618885	44.365027	-69.747747	US-ME	0.91	busshr			NW_2025	f3								26MAY2025:12:00:00.000000	4						cn	no	va							
S243982958	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/28/92b9656d-0db0-41d4.jpeg	grycat				A1944524	8	USER5542293	L45618885	44.365027	-69.747747	US-ME	0.91	busshr			NW_2025	f3								28MAY2025:12:00:00.000000	4						cn	no	va							
S244738471		grycat				A1944524	8	USER5542293	L45618885	44.365027	-69.747747	US-ME	0.91	busshr			NW_2025	f3								30MAY2025:12:00:00.000000	4						cn	no	aa							
S246042519	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/01/b7845058-dc5b-44b2.jpeg	grycat				A1944524	8	USER5542293	L45618885	44.365027	-69.747747	US-ME	0.91	busshr			NW_2025	f3								01JUN2025:03:41:00.000000	4						cn	no	va							
S246471346	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/03/bb0fe3e3-b3c9-456e.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/03/fc8f02ab-a804-4633.jpeg	grycat				A1944524	8	USER5542293	L45618885	44.365027	-69.747747	US-ME	0.91	busshr			NW_2025	f3								03JUN2025:12:00:00.000000	2						cn	no	va							
S248971950	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/09/77a197b4-80b5-4c35.jpeg	grycat				A1944524	8	USER5542293	L45618885	44.365027	-69.747747	US-ME	0.91	busshr			NW_2025	f3								09JUN2025:04:26:00.000000	0						cn	no	no	no						
S243512936	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/27/d5b9dc2f-e340-42af.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/27/1776e33a-1619-47df.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/27/579d0a22-2745-4650.jpeg	grycat				A1946665	6	USER6180817	L46150686	39.482002	-76.894682	US-MD	0.91	busshr			NW_2025	f2	27MAY2025:00:00:00.000000	12JUN2025:00:00:00.000000		3	0	0	0	27MAY2025:12:00:00.000000	1		0		0		cn	no	aa	no						
S244337405		grycat				A1946665	6	USER6180817	L46150686	39.482002	-76.894682	US-MD	0.91	busshr			NW_2025	f2	27MAY2025:00:00:00.000000	12JUN2025:00:00:00.000000		3	0	0	0	29MAY2025:12:00:00.000000	3		0		0											
S244977950		grycat				A1946665	6	USER6180817	L46150686	39.482002	-76.894682	US-MD	0.91	busshr			NW_2025	f2	27MAY2025:00:00:00.000000	12JUN2025:00:00:00.000000		3	0	0	0	31MAY2025:12:00:00.000000	3		0		0		cn	no	aa	no						
S246057390		grycat				A1946665	6	USER6180817	L46150686	39.482002	-76.894682	US-MD	0.91	busshr			NW_2025	f2	27MAY2025:00:00:00.000000	12JUN2025:00:00:00.000000		3	0	0	0	02JUN2025:12:00:00.000000	3		0		0		cn	no	aa	no						
S246591809		grycat				A1946665	6	USER6180817	L46150686	39.482002	-76.894682	US-MD	0.91	busshr			NW_2025	f2	27MAY2025:00:00:00.000000	12JUN2025:00:00:00.000000		3	0	0	0	04JUN2025:12:00:00.000000	3		0		0		cn	no	aa	hy						
S247262672		grycat				A1946665	6	USER6180817	L46150686	39.482002	-76.894682	US-MD	0.91	busshr			NW_2025	f2	27MAY2025:00:00:00.000000	12JUN2025:00:00:00.000000		3	0	0	0	06JUN2025:12:00:00.000000	3		0		0		cn	no	aa	hy						
